id,Rel,updated_by,name,category_id,TK1,cat1,price,FINAL SUB SUB CAT,FINAL SUB CAT,FINAL CAT,SUB CAT ID,SUB CAT ID.1,CAT ID,TAGS,image
28000,Y,,small side table with golden finish,1874,2188,2188,800,Side Tables,Tables & Consoles,Furniture,2188,2209,2070,"side table with golden work, small side table with golden finish, wooden accent side table with gold accents, decorative golden motif side table, contemporary carved side table with gold detail, tables and consoles side table, furniture golden accent table, stylish wooden side table for living room, ornate wooden side table with gold pattern, boxed side table with golden design gift option",https://zulushop.in/uploads/media/2025/scaled_1000184461_1768365247543_g64ho2.jpg
26039,Y,,Milton curve casserole1500+ viva tuff jug 1000 gift set,2201,1905,1905,1099,Dinnerware & Serveware,Kitchen & Dining,Home Needs,2090,1905,2201,"Milton curve casserole 1500 viva tuff jug 1000 set, Milton Essenza gift set, kitchen dining casserole and jug combo, modern insulated casserole and jug set, premium dinnerware and serveware set, home needs kitchen storage set, elegant casserole and jug for serving, stylish Milton dinner set for gifting, multi-purpose kitchen gift set, boxed Milton gift set for home",https://zulushop.in/uploads/media/2025/scaled_ffb92f5e_6943_4d8c_b3f4_278add6df3256646971698581104838_1761902703247_daea6x.jpg
26047,Y,,Milton thermosteel vacuum insulated bottle,2201,1905,1905,1085,Dinnerware & Serveware,Kitchen & Dining,Home Needs,2090,1905,2201,"Bharat Fine Tableware soup set, 6 piece ceramic soup set, premium white soup bowl set, modern dinnerware soup set, kitchen dining soup bowl collection, elegant soup bowls and spoons set, dinnerware and serveware soup set, home needs soup bowl set, boxed soup set for gifting, stylish Bharat Fine Tableware soup bowls",https://zulushop.in/uploads/media/2025/scaled_d7f8c5da_0ff5_424a_97e1_fefdbc43af5f8807990048932023870_1761902995645_nyy583.jpg
26048,Y,,Milton thermoware insulated casserole,2201,1905,1905,1105,Dinnerware & Serveware,Kitchen & Dining,Home Needs,2090,1905,2201,"Milton thermoware insulated casserole, Orchid Jr gift set casserole, premium Milton insulated casserole set, modern thermoware kitchen serveware, kitchen dining insulated casserole, elegant food storage casserole set, dinnerware and serveware Milton casserole, home needs insulated food warmer, multi-purpose casserole gift set, boxed Milton thermoware casserole gift option",https://zulushop.in/uploads/media/2025/scaled_d56aca86_7321_4c1a_a4f8_dd0eb1e97af52926966045096741110_1761903123445_rsyer1.jpg
26061,Y,,Milton treo lumino fresh,2201,1905,1905,1699,Dinnerware & Serveware,Kitchen & Dining,Home Needs,2090,1905,2201,"Milton Treo Lumino Fresh tiffin set, borosilicate glass round tiffin 3 piece, premium glass lunch box set with bag, kitchen dining glass tiffin storage set, modern food storage round glass tiffin, dinnerware and serveware tiffin set, elegant glass lunch container set, home needs glass tiffin and lunch box, airtight round glass tiffin with bag, boxed Milton Treo tiffin gift option",https://zulushop.in/uploads/media/2025/scaled_a2b0d84a_4d39_4103_9821_84fb9b9091b1287174920224752203_1761904222583_0m9svv.jpg
26066,Y,,Exotic tea set18 piece,2201,1905,1905,2456,Crockery,Kitchen & Dining,Home Needs,2071,1905,2201,"exotic tea set 18 piece, premium porcelain tea set with cups and saucers, elegant white crockery tea set, kitchen dining tea set collection, modern tea pot set with serving cups, dinnerware and serveware tea set, stylish porcelain tea service set for home, boxed tea set for gifting, home needs tea set for entertaining, classic white tea set for guests",https://zulushop.in/uploads/media/2025/scaled_f9963ca1_f503_4789_9fff_c9d947fb18e3448170559474506413_1761904484855_q2fw3e.jpg
26069,Y,,Milton curve casserole 1500+viva tuff jug 1000,2201,1905,1905,1049,Dinnerware & Serveware,Kitchen & Dining,Home Needs,2090,1905,2201,"Milton curve casserole 1500 viva tuff jug 1000 set, Milton Essenza gift set, kitchen dining casserole and jug combo, modern insulated casserole and jug set, premium dinnerware and serveware set, home needs kitchen storage set, elegant casserole and jug for serving, stylish Milton dinner set for gifting, multi-purpose kitchen gift set, boxed Milton gift set for home",https://zulushop.in/uploads/media/2025/scaled_6dd7ed8e_17bd_4a95_82ab_83dd0bafb4d77483069963579669318_1761904657619_w6mdhf.jpg
26070,Y,7227,Milton orchid jr.gift set,2201,1905,1905,1105,Dinnerware & Serveware,Kitchen & Dining,Home Needs,2090,1905,2201,"Milton orchid jr gift set casserole, Milton thermoware insulated casserole set, premium Milton casserole set for gifting, modern kitchen dining casserole set, elegant insulated food storage casserole, dinnerware and serveware casserole set, home needs insulated casserole collection, multi-purpose food warmer casserole, boxed Milton thermoware gift option, stylish kitchen casserole set for home",https://zulushop.in/uploads/media/2025/scaled_650358e0_fa17_4fbc_a8c2_b647b41264492340762597581104584_1761904713591_l1oo7p.jpg
26112,Y,,Milton thermoware,2201,1905,1905,1105,Dinnerware & Serveware,Kitchen & Dining,Home Needs,2090,1905,2201,"Milton thermoware insulated casserole, Orchid Jr gift set casserole, premium Milton insulated casserole set, modern thermoware kitchen serveware, kitchen dining insulated casserole, elegant food storage casserole set, dinnerware and serveware Milton casserole, home needs insulated food warmer, multi-purpose casserole gift set, boxed Milton thermoware casserole gift option",https://zulushop.in/uploads/media/2025/scaled_0473aede_ed8d_4e09_adc5_be80536ad7c88162477132363783668_1763635958974_lar631.jpg
27006,Y,,ceramic jar,1874,1905,1905,399,Dinnerware & Serveware,Kitchen & Dining,Home Needs,2090,1905,2201,"ceramic jar hand painted floral, red blue decorative ceramic jar, premium kitchen storage jar ceramic, dinnerware and serveware ceramic jar, stylish floral ceramic storage jar, modern kitchen dining ceramic jar, handcrafted ceramic jar for home, elegant tableware ceramic container, home needs ceramic storage canister, artisan glazed ceramic jar gift",https://zulushop.in/uploads/media/2025/scaled_1000179510_1767293987966_0yequj.jpg
27167,Y,,wooden vegetable cutter,1874,1905,1905,99,Crockery,Kitchen & Dining,Home Needs,2071,1905,2201,"wooden vegetable cutter board, premium wood chopping board kitchen, natural wooden cutting board for vegetables, kitchen dining wooden chopping board, home needs wooden vegetable cutting board, modern kitchen prep wooden board, stylish wooden vegetable board for home, eco friendly wooden chopping board, dinnerware and serveware wooden board, rustic wood cutting board gift option",https://zulushop.in/uploads/media/2025/scaled_1000180667_1767445483327_2ins64.jpg
27168,Y,,wooden vegetable cutter,1874,1905,1905,99,Crockery,Kitchen & Dining,Home Needs,2071,1905,2201,"wooden vegetable cutter board, premium wood chopping board kitchen, natural wooden cutting board for vegetables, kitchen dining wooden chopping board, home needs wooden vegetable cutting board, modern kitchen prep wooden board, stylish wooden vegetable board for home, eco friendly wooden chopping board, dinnerware and serveware wooden board, rustic wood cutting board gift option",https://zulushop.in/uploads/media/2025/scaled_1000180651_1767445571137_pwduav.jpg
27191,Y,,ceramic oil dispenser with lid,2201,1905,1905,499,Crockery,Kitchen & Dining,Home Needs,2071,1905,2201,"ceramic oil dispenser with lid, premium kitchen ceramic oil bottle, stylish oil pourer with lid for kitchen, modern dining ceramic oil container, elegant crockery oil dispenser, kitchen dining ceramic oil jug, home needs ceramic oil pourer, handcrafted ceramic oil dispenser, rustic ceramic kitchen oil bottle, tableware ceramic oil storage",https://zulushop.in/uploads/media/2025/scaled_1000180660_1767467558407_zq20pv.jpg
26991,Y,,shell shaped ceramic snacks plate,1874,2195,2195,500,Serving Trays,Kitchen & Dining,Home Needs,2195,1905,2201,"shell shaped ceramic snacks plate, premium ceramic serving plate shell design, elegant kitchen dining ceramic snacks plate, modern shell shape snacks tray ceramic, home needs serving tray ceramic shell, stylish ceramic appetizer plate shell design, unique shape ceramic serving platter, decorative serving tray for snacks ceramic, dinnerware and serveware ceramic plate, artisan glazed ceramic snacks tray",https://zulushop.in/uploads/media/2025/scaled_1000179545_1767291930370_hm3d0p.jpg
26995,Y,,ceramic snacks platter,1874,2198,2198,499,Serving Trays,Kitchen & Dining,Home Needs,2195,1905,2201,"ceramic snacks platter, scalloped edge ceramic serving tray, premium blue ceramic snacks plate, elegant kitchen dining ceramic platter, modern ceramic serving tray blue, home needs ceramic snacks tray, stylish blue ceramic appetizer platter, dinnerware and serveware ceramic tray, unique shape ceramic serving platter, artisan glazed ceramic snacks tray",https://zulushop.in/uploads/media/2025/scaled_1000179536_1767292522854_8t4ej7.jpg
26996,Y,,peacock ceramic serving platter,2201,2198,2198,599,Serving Trays,Kitchen & Dining,Home Needs,2195,1905,2201,"peacock ceramic serving platter, premium ceramic serving tray peacock design, elegant kitchen dining ceramic platter, unique peacock shape serving platter ceramic, home needs serving tray ceramic peacock, stylish ceramic appetizer platter peacock motif, modern ceramic serving tray peacock, dinnerware and serveware ceramic platter, decorative peacock ceramic snacks tray, artisan glazed ceramic serving platter",https://zulushop.in/uploads/media/2025/scaled_1000179535_1767292683086_nkivjg.jpg
27000,Y,,ceramic snacks platter,2201,2198,2198,499,Serving Trays,Kitchen & Dining,Home Needs,2195,1905,2201,"ceramic snacks platter, crescent shape ceramic serving tray, premium ceramic snacks plate, modern crescent serving platter ceramic, elegant kitchen dining ceramic platter, unique shape ceramic serving platter, home needs ceramic snacks tray, stylish ceramic appetizer platter crescent, dinnerware and serveware ceramic tray, artisan glazed ceramic snacks tray",https://zulushop.in/uploads/media/2025/scaled_1000179524_1767293041250_ndchqh.jpg
27001,Y,10097,luxury shell shaped ceramic snacks platter,2201,2198,2198,599,Serving Trays,Kitchen & Dining,Home Needs,2195,1905,2201,"luxury shell shaped ceramic snacks platter, premium shell shaped ceramic serving tray, elegant kitchen dining ceramic snacks platter, modern shell shape ceramic serving platter, home needs serving tray ceramic shell, stylish ceramic appetizer plate shell design, unique shell shape ceramic snacks tray, decorative shell shaped ceramic serving platter, dinnerware and serveware ceramic platter, artisan glazed ceramic snacks tray",https://zulushop.in/uploads/media/2025/scaled_1000179520_1767293154839_3nc0zo.jpg
27002,Y,10097,ceramic chip & dip platter,2201,2198,2198,499,Serving Trays,Kitchen & Dining,Home Needs,2195,1905,2201,"ceramic chip & dip platter, premium ceramic chip and dip tray, elegant kitchen dining chip dip platter, modern ceramic serving tray chip and dip, home needs ceramic serving platter, stylish appetizer platter chip and dip, unique design ceramic chip dip plate, dinnerware and serveware ceramic tray, artisan glazed ceramic chip and dip platter, snacks platter with integrated dip bowl ceramic",https://zulushop.in/uploads/media/2025/scaled_1000179496_1767293284596_pznxx6.jpg
26342,Y,,owl Statue,2069,2169,2169,1800,Showpieces,,Home Decor,2169,,2069,"ganesha statue decor, lord ganesha showpiece, spiritual home decor ganesha, traditional ganesh idol, artistic ganesha sculpture, ganesha figurine for home, handcrafted ganesha idol, indian decor ganesha statue, religious home decor sculpture, unique ganesha showpiece",https://zulushop.in/uploads/media/2025/scaled_2cc2c299_f515_4c28_a17b_b099ba9ff2b36068764182226964016_1763720345348_i9t325.jpg
26343,Y,,monkey King showpiece,2069,2169,2169,1000,Showpieces,,Home Decor,2169,,2069,"monkey king showpiece, regal monkey statue decor, decorative monkey king figurine, unique animal showpiece home decor, luxury king monkey sculpture, artistic monkey king ornament, handcrafted animal figurine king, stylish royal monkey showpiece, modern home decor monkey king, collector's edition monkey statue",https://zulushop.in/uploads/media/2025/scaled_1000306970_1763720361228_3mssyr.jpg
26344,Y,,3 set of owl Statue,2069,2169,2169,2000,Showpieces,,Home Decor,2169,,2069,"3 set of owl statue, decorative owl showpiece set, artistic owl family figurine, home decor owl statues, unique animal showpiece decor, handcrafted owl sculpture set, modern owl statues for living room, stylish owl family home decor, collector's edition owl showpiece, owl figurine set for gifting",https://zulushop.in/uploads/media/2025/scaled_11f07f34_3c3e_4dbb_9494_e29fb3baf73c8986062034224103470_1763720438121_vydr68.jpg
26345,Y,,owl Statue,2069,2169,2169,1000,Showpieces,,Home Decor,2169,,2069,"owl statue decor, decorative owl showpiece, artistic owl figurine, unique owl home decor, handcrafted owl sculpture, animal themed showpiece owl, stylish owl decor for living room, modern owl statue home decoration, collector's edition owl figurine, owl tabletop showpiece for gifting",https://zulushop.in/uploads/media/2025/scaled_7db51c0e_6763_4ca1_ad89_c1124b9527016290777055839354949_1763720502387_4m4vfp.jpg
26346,Y,,"Monkey King Showpiece, Monkey Statue",2069,2169,2169,1099,Showpieces,,Home Decor,2169,,2069,"monkey king showpiece, regal monkey statue decor, decorative monkey king figurine, unique animal showpiece home decor, luxury king monkey sculpture, artistic monkey king ornament, handcrafted animal figurine king, stylish royal monkey showpiece, modern home decor monkey king, collector's edition monkey statue",https://zulushop.in/uploads/media/2025/scaled_1000306978_1763720580585_01ls9s.jpg
26347,Y,,owl Statue,2069,2169,2169,1600,Showpieces,,Home Decor,2169,,2069,"owl statue decor, decorative owl showpiece, artistic owl figurine, unique owl home decor, handcrafted owl sculpture, modern owl statue decoration, stylish owl showpiece for living room, black and gold owl figurine, animal themed home decor, owl tabletop decor piece",https://zulushop.in/uploads/media/2025/scaled_66447854_0b0d_452e_9cd4_f65133044cf21100824187764666367_1763720594757_3n5tri.jpg
26348,Y,,"Monkey King Showpiece, Monkey Statue",2069,2169,2169,1099,Showpieces,,Home Decor,2169,,2069,"monkey king showpiece, regal monkey statue decor, decorative monkey king figurine, luxury king monkey sculpture, unique animal showpiece home decor, artistic monkey king ornament, handcrafted animal figurine king, stylish royal monkey showpiece, modern home decor monkey king, collector's edition monkey statue",https://zulushop.in/uploads/media/2025/scaled_1000306978_1763720624159_j40vjh.jpg
26349,Y,,owl Statue,2069,2169,2169,1200,Showpieces,,Home Decor,2169,,2069,"owl statue decor, decorative owl showpiece, black and gold owl figurine, artistic owl sculpture, unique owl home decor, modern owl statue for living room, animal themed showpiece owl, handcrafted owl decoration, stylish owl tabletop showpiece, owl figurine for gifting",https://zulushop.in/uploads/media/2025/scaled_66447854_0b0d_452e_9cd4_f65133044cf21100824187764666367_1763720649080_0cvoct.jpg
26350,Y,,"Monkey King Showpiece, Handicapped Monkey Statue",2069,2169,2169,1100,Showpieces,,Home Decor,2169,,2069,"lion king showpiece, regal lion statue decor, decorative lion figurine, unique animal showpiece home decor, luxury king lion sculpture, artistic lion king ornament, handcrafted animal figurine lion, stylish royal lion showpiece, modern home decor lion king, collector's edition lion statue",https://zulushop.in/uploads/media/2025/scaled_1000306979_1763720706879_qht9o7.jpg
26351,Y,,owl Statue,2069,2169,2169,650,Showpieces,,Home Decor,2169,,2069,"owl statue decor, decorative owl showpiece, realistic owl figurine, unique owl home decor, handcrafted owl sculpture, artistic owl ornament, stylish owl tabletop decor, animal themed showpiece owl, modern owl decoration for living room, owl collectible figurine",https://zulushop.in/uploads/media/2025/scaled_1000001781_1768575810613_romftd.jpg
26352,Y,,owl Statue,2069,2169,2169,1600,Showpieces,,Home Decor,2169,,2069,"owl statue decor, decorative owl showpiece, handcrafted owl sculpture, unique owl home decor, artistic owl figurine, stylish owl tabletop showpiece, animal themed home decor, modern owl statue for living room, brown owl decorative piece, owl figurine for gifting",https://zulushop.in/uploads/media/2025/scaled_d83e9c95_030b_4e33_bd87_349ecd87d7a93649135731996794170_1763720820319_7ja5x7.jpg
26360,Y,,"decorative gorilla statue, Gorilla",2069,2169,2169,1400,Showpieces,,Home Decor,2169,,2069,"decorative gorilla statue, artistic gorilla showpiece, unique gorilla figurine decor, handcrafted animal statue gorilla, modern home decor gorilla, stylish tabletop gorilla decoration, whimsical gorilla sculpture, animal themed showpiece home decor, gorilla figurine with helmet and pipe, statement gorilla ornament for gifting",https://zulushop.in/uploads/media/2025/scaled_1000306981_1763721264476_ydjbqi.jpg
26361,Y,,Golden elephant Decor Statue,2069,2169,2169,900,Showpieces,,Home Decor,2169,,2069,"golden elephant decor statue, decorative elephant showpiece, luxury gold elephant figurine, handcrafted elephant sculpture, unique elephant home decor, stylish tabletop elephant ornament, animal themed decor elephant, modern gold elephant for living room, ornate elephant collectible, elephant statue for gifting",https://zulushop.in/uploads/media/2025/scaled_78c12222_a3ce_4dd8_97f7_40d9929538459051473903569251175_1763721281472_dazc6e.jpg
26362,Y,,Golden elephant Decor Statue,2069,2169,2169,900,Showpieces,,Home Decor,2169,,2069,"golden elephant decor statue, decorative elephant showpiece, luxury gold elephant figurine, handcrafted elephant sculpture, unique elephant home decor, ornate elephant tabletop ornament, animal themed home decor elephant, modern gold elephant decoration, collectible golden elephant figurine, elephant statue for gifting",https://zulushop.in/uploads/media/2025/scaled_78c12222_a3ce_4dd8_97f7_40d9929538459051473903569251175_1763721301819_yr8h6x.jpg
26363,Y,7227,Golden elephant Decor Statue,1874,2169,2169,900,Showpieces,,Home Decor,2169,,2069,"golden elephant decor statue, decorative elephant showpiece, handcrafted elephant sculpture, ornate elephant figurine, unique elephant home decor, luxury gold elephant ornament, animal themed home decor elephant, traditional elephant statue art, ethnic elephant tabletop decor, elephant statue for gifting",https://zulushop.in/uploads/media/2025/scaled_462fc671_5fed_4bf5_bb5c_5b6ce1152a473244942427723708916_1768299618406_o97cfv.jpg
26364,Y,,Golden elephant Decor Statue,2069,2169,2169,900,Showpieces,,Home Decor,2169,,2069,"golden elephant decor statue, decorative elephant showpiece, handcrafted elephant sculpture, ornate elephant figurine, unique elephant home decor, luxury gold elephant ornament, animal themed home decor elephant, traditional elephant statue art, ethnic elephant tabletop decor, elephant statue for gifting",https://zulushop.in/uploads/media/2025/scaled_78c12222_a3ce_4dd8_97f7_40d9929538459051473903569251175_1763721329182_nqcze1.jpg
26365,Y,,white elephant Decor Statue,2069,2169,2169,1200,Showpieces,,Home Decor,2169,,2069,"white elephant decor statue, decorative elephant showpiece, handcrafted elephant sculpture, ornate white elephant figurine, unique elephant home decor, elegant tabletop elephant ornament, animal themed home decor elephant, modern white elephant decoration, traditional elephant statue art, elephant statue for gifting",https://zulushop.in/uploads/media/2025/scaled_912757dd_0836_4d90_b0f4_ae4ea2ab1b6b1830953343421027560_1763721400784_me8981.jpg
26366,Y,,"Horse Statue, Horse Showpiece",2069,2169,2169,3500,Showpieces,,Home Decor,2169,,2069,"horse statue showpiece, decorative horse sculpture, luxury horse figurine, unique horse home decor, handcrafted horse ornament, tabletop horse statue, animal themed decor horse, traditional horse art sculpture, ornate horse collectible, horse showpiece for gifting",https://zulushop.in/uploads/media/2025/scaled_1000306991_1763721564853_43mf50.jpg
26367,Y,,white elephant Decor Statue,2069,2169,2169,1200,Showpieces,,Home Decor,2169,,2069,"white elephant decor statue, decorative elephant showpiece, handcrafted elephant sculpture, ornate white elephant figurine, unique elephant home decor, elegant tabletop elephant ornament, animal themed home decor elephant, traditional elephant statue art, ethnic elephant tabletop decor, elephant statue for gifting",https://zulushop.in/uploads/media/2025/scaled_2c1b93a5_a172_4782_9376_32f973e587258769462834459184087_1763721777018_xr6fsu.jpg
26368,Y,,white elephant Decor Statue,2069,2169,2169,1200,Showpieces,,Home Decor,2169,,2069,"white elephant decor statue, decorative elephant showpiece, handcrafted elephant sculpture, ornate white elephant figurine, unique elephant home decor, elegant tabletop elephant ornament, animal themed home decor elephant, traditional elephant statue art, ethnic elephant tabletop decor, elephant statue for gifting",https://zulushop.in/uploads/media/2025/scaled_2c1b93a5_a172_4782_9376_32f973e587258769462834459184087_1763721816560_7x178m.jpg
26369,Y,7227,white elephant Decor Statue,2069,2169,2169,1200,Showpieces,,Home Decor,2169,,2069,"white conch shell decor, handcrafted shankh showpiece, traditional Hindu decor shankh, detailed conch sculpture, divine conch shell ornament, ornate home decor shankh, religious conch shell art, ethnic shankh figurine, intricate shankh idol decor, spiritual shankh for gifting",https://zulushop.in/uploads/media/2025/scaled_ae2ad84c_b50d_43ac_81ee_f235c193fc8a1074617033271541453_1768301388357_bd7ybp.jpg
26370,Y,7227,Black  elephant Decor Statue,2069,2169,2169,900,Showpieces,,Home Decor,2169,,2069,"black elephant decor statue, ornate black elephant sculpture, handcrafted elephant showpiece, traditional elephant figurine art, unique elephant home decor, ethnic elephant tabletop decor, detailed elephant idol statue, animal themed home decor elephant, collectible elephant art piece, elephant statue for gifting",https://zulushop.in/uploads/media/2025/scaled_1a527362_d8da_4c28_8cf7_f4319901867d7928725435501952206_1768301181479_fktrtf.jpg
26372,Y,,Black elephant Decor Statue,2069,2169,2169,1200,Showpieces,,Home Decor,2169,,2069,"black elephant decor statue, ornate black elephant sculpture, handcrafted elephant showpiece, luxury elephant home decor, traditional elephant figurine art, ethnic elephant tabletop decor, golden detailed elephant ornament, collectible decorative elephant, animal themed decor elephant, elephant statue for gifting",https://zulushop.in/uploads/media/2025/scaled_52b7f7af_725a_48aa_bda8_9d4b204bcfc92884187760889219675_1763721956603_zrcd9e.jpg
26374,Y,,"Monkey King Statue, Monkey King Showpiece",2069,2169,2169,1199,Showpieces,,Home Decor,2169,,2069,"lion king decor statue, handcrafted lion figurine, ornate animal king showpiece, regal lion home decor, detailed lion sculpture art, unique lion tabletop ornament, animal themed home decor lion, collectible lion art display, ethnic lion statue decor, lion sculpture for gifting",https://zulushop.in/uploads/media/2025/scaled_1000307003_1763722236040_wy2jz3.jpg
26376,Y,,Lion Statue Showpiece,2069,2169,2169,3450,Showpieces,,Home Decor,2169,,2069,"lion statue showpiece, decorative lion sculpture, antique finish lion figurine, regal lion home decor, handcrafted lion art piece, ornate animal themed showpiece, detailed lion tabletop ornament, majestic lion decor accent, collectible lion statue decor, lion sculpture for gifting",https://zulushop.in/uploads/media/2025/scaled_1000307004_1763722442424_pev17t.jpg
26378,Y,7227,Bull Showpiece Statue,2069,2169,2169,2000,Showpieces,,Home Decor,2169,,2069,"bull showpiece statue, ornate bull home decor, handcrafted bull sculpture, detailed bull figurine, collectible animal decor bull, feng shui bull ornament, bronze finish bull art, ethnic bull tabletop showpiece, luxury bull decor accent, bull statue for gifting",https://zulushop.in/uploads/media/2025/scaled_1000183863_1768575998110_63g7ll.jpg
26379,Y,382,set of 2 Nigro,2069,2169,2169,800,Showpieces,,Home Decor,2169,,2069,"set of 2 african woman showpieces, ethnic home decor statue set, tribal art figurines for decor, handcrafted african lady sculptures, ornate bronze finish showpieces, collectible traditional decor figures, detailed women figurine art, unique tabletop decor set, cultural figurines home accent, african woman decor for gifting",https://zulushop.in/uploads/media/2025/scaled_3e6e0f66_1533_4fc9_be86_e0b844abac176186380832955956056_1763722816280_4tinu2.jpg
26386,Y,,"Gorilla Showpiece Statue, Gorilla style Statue",2069,2169,2169,1400,Showpieces,,Home Decor,2169,,2069,"gorilla showpiece statue, gorilla style home decor, handcrafted gorilla figurine, funky animal showpiece gorilla, unique gorilla tabletop ornament, gold detailed gorilla sculpture, collectible animal decor gorilla, luxury gorilla art display, modern gorilla decor accent, gorilla statue for gifting",https://zulushop.in/uploads/media/2025/scaled_1000307012_1763723159418_qe037e.jpg
26388,Y,,"Gorilla Showpiece Statue, Gorilla style Statue",2069,2169,2169,1450,Showpieces,,Home Decor,2169,,2069,"gorilla showpiece statue, gorilla style home decor, funky animal showpiece gorilla, handcrafted gorilla figurine, unique gorilla tabletop ornament, gold accent gorilla sculpture, collectible animal decor gorilla, modern gorilla decor accent, gorilla wearing sunglasses figurine, gorilla statue for gifting",https://zulushop.in/uploads/media/2025/scaled_1000307013_1763723204798_poufnj.jpg
26391,Y,7227,Baby buddha Statue,2069,2169,2169,500,Showpieces,,Home Decor,2169,,2069,"baby buddha statue, cute buddha showpiece, baby monk figurine decor, smiling buddha tabletop ornament, spiritual home decor buddha, decorative buddha art piece, handcrafted baby buddha sculpture, zen decor accent statue, collectible buddhist showpiece, baby buddha statue for gifting",https://zulushop.in/uploads/media/2025/scaled_d938a2d6_7777_4d4f_9c15_a4cbb927674a2911751517760223696_1768307052634_xvntt2.jpg
26395,Y,,Baby Buddha monk idols set of 3,2069,2169,2169,1500,Showpieces,,Home Decor,2169,,2069,"baby buddha monk idols set of 3, cute buddha showpiece set, handcrafted baby monk figurines, decorative buddha statue set, spiritual home decor buddha, zen monk tabletop ornaments, collectible buddhist showpiece set, white and gold buddha idols, peaceful meditation decor accent, buddha monk statues for gifting",https://zulushop.in/uploads/media/2025/scaled_1000001707_1768638514406_ouxvh9.jpg
26398,Y,,"Queen face Showpiece,Fairy Flower Pot Statue Decor Girl Figurine for Bar Entry Home Decor Accents S",2069,2087,2087,2800,Showpieces,,Home Decor,2169,,2069,"queen face showpiece statue, fairy flower pot decor, decor girl figurine accent, handcrafted queen head sculpture, ornate floral headpiece statue, unique tabletop decor girl, elegant face flower pot statue, luxury home decor accent, collectible queen figurine, statue decor for gifting",https://zulushop.in/uploads/media/2025/scaled_1000307031_1763724714612_nqij20.jpg
26399,Y,,"Lady face Showpiece Statue,Fairy Flower Pot Statue Decor Girl Figurine for Bar Entry Home Decor Accents",2069,2087,2087,2890,Showpieces,,Home Decor,2169,,2069,"lady face showpiece statue, fairy flower pot decor, decor girl figurine accent, handcrafted lady head sculpture, ornate floral headpiece statue, unique tabletop decor girl, elegant face flower pot statue, luxury home decor accent, collectible lady figurine, statue decor for gifting",https://zulushop.in/uploads/media/2025/scaled_1000307032_1763724800713_7v4vj0.jpg
26401,Y,,"Lady face Showpiece Statue,Fairy Flower Pot Statue Decor Girl Figurine for Bar Entry Home Decor Accents",2069,2087,2087,2790,Showpieces,,Home Decor,2169,,2069,"lady face showpiece statue, fairy flower pot decor, decor girl figurine accent, handcrafted lady head sculpture, ornate floral headpiece statue, unique tabletop decor girl, elegant face flower pot statue, luxury home decor accent, collectible lady figurine, statue decor for gifting",https://zulushop.in/uploads/media/2025/scaled_1000307033_1763724858887_gvec83.jpg
26403,Y,,"Lady face Showpiece Statue,Fairy Flower Pot Statue Decor Girl Figurine for Bar Entry Home Decor Accents",2069,2087,2087,2890,Showpieces,,Home Decor,2169,,2069,"lady face showpiece statue, fairy flower pot decor, decor girl figurine accent, handcrafted lady head sculpture, ornate floral headpiece statue, unique tabletop decor girl, elegant face flower pot statue, luxury home decor accent, collectible lady figurine, statue decor for gifting",https://zulushop.in/uploads/media/2025/scaled_1000307034_1763724900255_5cat8n.jpg
26409,Y,,shankh Showpiece Statue,2069,2169,2169,2599,Showpieces,,Home Decor,2169,,2069,"shankh showpiece statue, decorative brass shankh, spiritual home decor shankh, antique conch shell statue, handcrafted shankh figurine, golden shankh table decor, indian puja decor accent, collectible shankh ornament, auspicious conch shell showpiece, unique shankh gift decor",https://zulushop.in/uploads/media/2025/scaled_1000307035_1763725324591_hafo5s.jpg
26411,Y,,"Lady Showpiece, Woman' Showpiece Statue",2069,2169,2169,900,Showpieces,,Home Decor,2169,,2069,"lady showpiece statue, woman head sculpture decor, tribal design bust figurine, ethnic decorative showpiece, unique tabletop woman statue, african style home decor accent, ornate necklace bust decor, collectible woman figurine, luxury artisan showpiece, statue decor for gifting",https://zulushop.in/uploads/media/2025/scaled_1000183873_1768577149173_w35goi.jpg
26412,Y,,"Lady Showpiece, Woman' Showpiece Statue",2069,2169,2169,1100,Showpieces,,Home Decor,2169,,2069,"lady showpiece statue, woman head sculpture decor, tribal design bust figurine, ethnic decorative showpiece, african style home decor accent, unique tabletop woman statue, ornate necklace bust decor, collectible woman figurine, luxury artisan showpiece, statue decor for gifting",https://zulushop.in/uploads/media/2025/scaled_1000183873_1768577183408_olly1g.jpg
26413,Y,,"Lady Showpiece, Woman' Showpiece Statue",2069,2169,2169,1400,Showpieces,,Home Decor,2169,,2069,"lady showpiece statue, woman bust decor, ethnic jewelry figurine, tabletop home decor accent, decorative woman bowl statue, unique bust showpiece, handcrafted lady figurine, luxury home decor sculpture, ornate headpiece statue, statue gift for home",https://zulushop.in/uploads/media/2025/scaled_1000183872_1768577016456_591h4o.jpg
26414,Y,,"Lady Showpiece, Woman' Showpiece Statue",2069,2169,2169,1290,Showpieces,,Home Decor,2169,,2069,"lady showpiece statue, decorative woman bowl figurine, ethnic headpiece showpiece, unique tabletop woman decor, ornate jewelry bust statue, handcrafted lady figurine, luxury home decor accent, bust sculpture centerpiece, collectible woman showpiece, statue decor for gifting",https://zulushop.in/uploads/media/2025/scaled_1000307040_1763725918800_87298r.jpg
